PersonId,MetricDate,Total Copilot actions taken,Total Copilot active days,Total Copilot enabled days,Copilot assisted hours,Intelligent recap actions taken,Organization,FunctionType,Region,Copilot actions taken in Word,Copilot actions taken in Excel,Copilot actions taken in Teams,Copilot actions taken in Outlook,Copilot actions taken in PowerPoint,Copilot actions taken in OneNote
P00066,2026-05-17 00:00:00,7,2,5,1.64,1,Contoso Ltd,Finance,LATAM,0,0,3,0,2,2
P00066,2026-05-24 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,LATAM,0,0,0,0,0,0
P00066,2026-05-31 00:00:00,7,2,5,1.06,0,Contoso Ltd,Finance,LATAM,0,1,1,0,2,3
P00067,2026-03-01 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,North America,0,0,0,0,0,0
P00067,2026-03-08 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,North America,0,0,0,0,0,0
P00067,2026-03-15 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,North America,0,0,0,0,0,0
P00067,2026-03-22 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,North America,0,0,0,0,0,0
P00067,2026-03-29 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,North America,0,0,0,0,0,0
P00067,2026-04-05 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,North America,0,0,0,0,0,0
P00067,2026-04-12 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,North America,0,0,0,0,0,0
P00067,2026-04-19 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,North America,0,0,0,0,0,0
P00067,2026-04-26 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,North America,0,0,0,0,0,0
P00067,2026-05-03 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,North America,0,0,0,0,0,0
P00067,2026-05-10 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,North America,0,0,0,0,0,0
P00067,2026-05-17 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,North America,0,0,0,0,0,0
P00067,2026-05-24 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,North America,0,0,0,0,0,0
P00067,2026-05-31 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,North America,0,0,0,0,0,0
P00068,2026-03-01 00:00:00,32,5,5,5.0,3,Contoso Ltd,Customer Success,APAC,1,10,9,3,8,1
P00068,2026-03-08 00:00:00,9,2,5,1.53,0,Contoso Ltd,Customer Success,APAC,1,3,3,1,1,0
P00068,2026-03-15 00:00:00,17,5,5,2.54,2,Contoso Ltd,Customer Success,APAC,1,5,4,2,5,0
P00068,2026-03-22 00:00:00,30,5,5,4.62,2,Contoso Ltd,Customer Success,APAC,0,10,8,3,9,0
P00068,2026-03-29 00:00:00,8,2,5,1.12,0,Contoso Ltd,Customer Success,APAC,0,2,1,0,1,4
P00068,2026-04-05 00:00:00,26,5,5,3.44,2,Contoso Ltd,Customer Success,APAC,0,9,8,3,6,0
P00068,2026-04-12 00:00:00,29,5,5,4.66,2,Contoso Ltd,Customer Success,APAC,0,10,8,2,8,1
P00068,2026-04-19 00:00:00,36,5,5,5.68,3,Contoso Ltd,Customer Success,APAC,1,11,10,4,10,0
P00068,2026-04-26 00:00:00,32,5,5,4.1,2,Contoso Ltd,Customer Success,APAC,0,10,8,2,9,3
P00068,2026-05-03 00:00:00,25,5,5,3.64,2,Contoso Ltd,Customer Success,APAC,1,8,6,2,7,1
P00068,2026-05-10 00:00:00,31,5,5,4.59,3,Contoso Ltd,Customer Success,APAC,0,10,9,2,9,1
P00068,2026-05-17 00:00:00,35,5,5,4.22,3,Contoso Ltd,Customer Success,APAC,1,11,9,3,10,1
P00068,2026-05-24 00:00:00,41,5,5,6.09,3,Contoso Ltd,Customer Success,APAC,1,14,11,4,11,0
P00068,2026-05-31 00:00:00,24,5,5,3.27,2,Contoso Ltd,Customer Success,APAC,1,8,7,3,5,0
P00069,2026-03-01 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00069,2026-03-08 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00069,2026-03-15 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00069,2026-03-22 00:00:00,1,1,5,0.43,1,Contoso Ltd,Sales,EMEA,1,0,0,0,0,0
P00069,2026-03-29 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00069,2026-04-05 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00069,2026-04-12 00:00:00,1,1,5,1.07,0,Contoso Ltd,Sales,EMEA,0,0,0,1,0,0
P00069,2026-04-19 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00069,2026-04-26 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00069,2026-05-03 00:00:00,1,1,5,0.9,0,Contoso Ltd,Sales,EMEA,0,0,1,0,0,0
P00069,2026-05-10 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00069,2026-05-17 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00069,2026-05-24 00:00:00,1,1,5,0.82,0,Contoso Ltd,Sales,EMEA,0,0,1,0,0,0
P00069,2026-05-31 00:00:00,1,1,5,1.56,1,Contoso Ltd,Sales,EMEA,1,0,0,0,0,0
P00070,2026-03-01 00:00:00,7,2,5,1.32,1,Contoso Ltd,Operations,LATAM,3,1,1,2,0,0
P00070,2026-03-08 00:00:00,7,2,5,2.28,1,Contoso Ltd,Operations,LATAM,4,0,0,2,1,0
P00070,2026-03-15 00:00:00,10,2,5,1.48,1,Contoso Ltd,Operations,LATAM,4,1,1,2,1,1
P00070,2026-03-22 00:00:00,12,3,5,1.76,1,Contoso Ltd,Operations,LATAM,5,1,1,2,2,1
P00070,2026-03-29 00:00:00,13,4,5,2.77,2,Contoso Ltd,Operations,LATAM,5,1,0,2,1,4
P00070,2026-04-05 00:00:00,15,3,5,2.54,2,Contoso Ltd,Operations,LATAM,7,2,1,2,1,2
P00070,2026-04-12 00:00:00,5,2,5,1.46,1,Contoso Ltd,Operations,LATAM,3,1,1,0,0,0
P00070,2026-04-19 00:00:00,15,4,5,1.82,0,Contoso Ltd,Operations,LATAM,7,1,1,2,2,2
P00070,2026-04-26 00:00:00,19,4,5,2.73,2,Contoso Ltd,Operations,LATAM,9,2,1,2,3,2
P00070,2026-05-03 00:00:00,10,2,5,2.44,2,Contoso Ltd,Operations,LATAM,6,2,0,2,0,0
P00070,2026-05-10 00:00:00,15,4,5,1.81,0,Contoso Ltd,Operations,LATAM,6,1,1,2,2,3
P00070,2026-05-17 00:00:00,17,4,5,3.23,1,Contoso Ltd,Operations,LATAM,8,2,1,3,2,1
P00070,2026-05-24 00:00:00,20,5,5,3.36,2,Contoso Ltd,Operations,LATAM,8,1,1,4,2,4
P00070,2026-05-31 00:00:00,18,4,5,2.3,2,Contoso Ltd,Operations,LATAM,7,1,2,3,3,2
P00071,2026-03-01 00:00:00,5,1,5,0.92,0,Contoso Ltd,Marketing,APAC,1,0,1,1,0,2
P00071,2026-03-08 00:00:00,15,4,5,2.27,2,Contoso Ltd,Marketing,APAC,3,0,3,3,2,4
P00071,2026-03-15 00:00:00,14,4,5,1.98,1,Contoso Ltd,Marketing,APAC,3,0,3,3,3,2
P00071,2026-03-22 00:00:00,11,3,5,1.48,1,Contoso Ltd,Marketing,APAC,2,0,3,1,2,3
P00071,2026-03-29 00:00:00,12,3,5,1.76,1,Contoso Ltd,Marketing,APAC,2,1,3,3,2,1
P00071,2026-04-05 00:00:00,14,4,5,1.97,1,Contoso Ltd,Marketing,APAC,3,0,5,2,2,2
P00071,2026-04-12 00:00:00,16,4,5,3.26,1,Contoso Ltd,Marketing,APAC,3,0,4,3,3,3
P00071,2026-04-19 00:00:00,11,3,5,1.65,1,Contoso Ltd,Marketing,APAC,2,0,3,2,2,2
P00071,2026-04-26 00:00:00,6,1,5,2.08,0,Contoso Ltd,Marketing,APAC,1,0,2,0,1,2
P00071,2026-05-03 00:00:00,19,5,5,2.96,2,Contoso Ltd,Marketing,APAC,4,0,5,4,2,4
P00071,2026-05-10 00:00:00,7,2,5,1.55,1,Contoso Ltd,Marketing,APAC,3,0,2,1,1,0
P00071,2026-05-17 00:00:00,17,4,5,2.79,1,Contoso Ltd,Marketing,APAC,3,1,5,3,3,2
P00071,2026-05-24 00:00:00,15,4,5,2.49,2,Contoso Ltd,Marketing,APAC,4,0,4,3,2,2
P00071,2026-05-31 00:00:00,13,3,5,1.96,0,Contoso Ltd,Marketing,APAC,3,1,4,3,2,0
P00072,2026-03-01 00:00:00,3,1,5,1.01,0,Contoso Ltd,Sales,LATAM,0,1,1,0,1,0
P00072,2026-03-08 00:00:00,4,1,5,1.85,1,Contoso Ltd,Sales,LATAM,0,1,2,0,1,0
P00072,2026-03-15 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,LATAM,0,0,0,0,0,0
P00072,2026-03-22 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,LATAM,0,0,0,0,0,0
P00072,2026-03-29 00:00:00,2,1,5,1.43,0,Contoso Ltd,Sales,LATAM,0,0,0,1,1,0
P00072,2026-04-05 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,LATAM,0,0,0,0,0,0
P00072,2026-04-12 00:00:00,4,1,5,0.72,0,Contoso Ltd,Sales,LATAM,0,1,1,1,1,0
P00072,2026-04-19 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,LATAM,0,0,0,0,0,0
P00072,2026-04-26 00:00:00,6,2,5,0.79,0,Contoso Ltd,Sales,LATAM,2,2,1,0,1,0
P00072,2026-05-03 00:00:00,6,2,5,0.93,0,Contoso Ltd,Sales,LATAM,0,1,1,2,2,0
P00072,2026-05-10 00:00:00,7,2,5,2.2,1,Contoso Ltd,Sales,LATAM,2,0,1,1,1,2
P00072,2026-05-17 00:00:00,9,2,5,2.23,1,Contoso Ltd,Sales,LATAM,2,2,2,1,2,0
P00072,2026-05-24 00:00:00,7,2,5,0.98,1,Contoso Ltd,Sales,LATAM,0,1,1,1,1,3
P00072,2026-05-31 00:00:00,10,3,5,1.89,1,Contoso Ltd,Sales,LATAM,1,2,2,2,3,0
P00073,2026-03-01 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,North America,0,0,0,0,0,0
P00073,2026-03-08 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,North America,0,0,0,0,0,0
P00073,2026-03-15 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,North America,0,0,0,0,0,0
P00073,2026-03-22 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,North America,0,0,0,0,0,0
P00073,2026-03-29 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,North America,0,0,0,0,0,0
P00073,2026-04-05 00:00:00,1,1,5,1.38,0,Contoso Ltd,Operations,North America,0,0,0,0,0,1
P00073,2026-04-12 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,North America,0,0,0,0,0,0
P00073,2026-04-19 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,North America,0,0,0,0,0,0
P00073,2026-04-26 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,North America,0,0,0,0,0,0
P00073,2026-05-03 00:00:00,1,1,5,0.96,0,Contoso Ltd,Operations,North America,0,1,0,0,0,0
P00073,2026-05-10 00:00:00,1,1,5,0.42,0,Contoso Ltd,Operations,North America,1,0,0,0,0,0
P00073,2026-05-17 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,North America,0,0,0,0,0,0
P00073,2026-05-24 00:00:00,1,1,5,0.85,0,Contoso Ltd,Operations,North America,0,0,0,0,0,1
P00073,2026-05-31 00:00:00,1,1,5,0.34,0,Contoso Ltd,Operations,North America,0,0,0,0,0,1
P00074,2026-03-01 00:00:00,24,5,5,3.76,2,Contoso Ltd,Operations,North America,7,5,0,6,0,6
P00074,2026-03-08 00:00:00,25,5,5,3.18,1,Contoso Ltd,Operations,North America,8,5,1,6,0,5
P00074,2026-03-15 00:00:00,28,5,5,4.05,2,Contoso Ltd,Operations,North America,9,5,0,7,1,6
P00074,2026-03-22 00:00:00,37,5,5,4.7,3,Contoso Ltd,Operations,North America,12,6,1,9,1,8
P00074,2026-03-29 00:00:00,27,5,5,4.5,1,Contoso Ltd,Operations,North America,7,5,1,6,0,8
P00074,2026-04-05 00:00:00,19,5,5,3.33,1,Contoso Ltd,Operations,North America,6,3,0,5,0,5
P00074,2026-04-12 00:00:00,26,5,5,4.14,2,Contoso Ltd,Operations,North America,8,5,1,5,1,6
P00074,2026-04-19 00:00:00,25,5,5,3.58,3,Contoso Ltd,Operations,North America,8,5,1,7,1,3
P00074,2026-04-26 00:00:00,23,5,5,3.02,2,Contoso Ltd,Operations,North America,8,5,1,6,0,3
P00074,2026-05-03 00:00:00,28,5,5,3.7,2,Contoso Ltd,Operations,North America,8,4,1,7,1,7
P00074,2026-05-10 00:00:00,10,2,5,1.21,1,Contoso Ltd,Operations,North America,3,1,1,2,0,3
P00074,2026-05-17 00:00:00,17,4,5,2.33,2,Contoso Ltd,Operations,North America,6,3,1,5,0,2
P00074,2026-05-24 00:00:00,34,5,5,4.93,2,Contoso Ltd,Operations,North America,11,7,2,9,1,4
P00074,2026-05-31 00:00:00,10,3,5,1.63,1,Contoso Ltd,Operations,North America,3,1,1,3,1,1
P00075,2026-03-01 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,EMEA,0,0,0,0,0,0
P00075,2026-03-08 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,EMEA,0,0,0,0,0,0
P00075,2026-03-15 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,EMEA,0,0,0,0,0,0
P00075,2026-03-22 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,EMEA,0,0,0,0,0,0
P00075,2026-03-29 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,EMEA,0,0,0,0,0,0
P00075,2026-04-05 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,EMEA,0,0,0,0,0,0
P00075,2026-04-12 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,EMEA,0,0,0,0,0,0
P00075,2026-04-19 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,EMEA,0,0,0,0,0,0
P00075,2026-04-26 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,EMEA,0,0,0,0,0,0
P00075,2026-05-03 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,EMEA,0,0,0,0,0,0
P00075,2026-05-10 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,EMEA,0,0,0,0,0,0
P00075,2026-05-17 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,EMEA,0,0,0,0,0,0
P00075,2026-05-24 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,EMEA,0,0,0,0,0,0
P00075,2026-05-31 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,EMEA,0,0,0,0,0,0
P00076,2026-03-01 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,EMEA,0,0,0,0,0,0
P00076,2026-03-08 00:00:00,7,2,5,1.33,1,Contoso Ltd,Finance,EMEA,0,2,2,0,1,2
P00076,2026-03-15 00:00:00,1,1,5,0.23,0,Contoso Ltd,Finance,EMEA,0,1,0,0,0,0
P00076,2026-03-22 00:00:00,4,1,5,1.22,0,Contoso Ltd,Finance,EMEA,1,0,1,0,1,1
P00076,2026-03-29 00:00:00,5,1,5,1.51,0,Contoso Ltd,Finance,EMEA,0,2,2,0,1,0
P00076,2026-04-05 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,EMEA,0,0,0,0,0,0
P00076,2026-04-12 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,EMEA,0,0,0,0,0,0
P00076,2026-04-19 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,EMEA,0,0,0,0,0,0
P00076,2026-04-26 00:00:00,3,1,5,1.74,0,Contoso Ltd,Finance,EMEA,0,1,1,0,1,0
P00076,2026-05-03 00:00:00,3,1,5,1.56,1,Contoso Ltd,Finance,EMEA,0,1,1,0,1,0
P00076,2026-05-10 00:00:00,6,2,5,0.91,1,Contoso Ltd,Finance,EMEA,0,2,1,0,2,1
P00076,2026-05-17 00:00:00,7,2,5,2.19,1,Contoso Ltd,Finance,EMEA,1,2,2,0,1,1
P00076,2026-05-24 00:00:00,8,2,5,1.12,2,Contoso Ltd,Finance,EMEA,1,2,2,0,3,0
P00076,2026-05-31 00:00:00,10,3,5,1.66,1,Contoso Ltd,Finance,EMEA,1,2,1,0,2,4
P00077,2026-03-01 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00077,2026-03-08 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00077,2026-03-15 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00077,2026-03-22 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00077,2026-03-29 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00077,2026-04-05 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00077,2026-04-12 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00077,2026-04-19 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00077,2026-04-26 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00077,2026-05-03 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00077,2026-05-10 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00077,2026-05-17 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00077,2026-05-24 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00077,2026-05-31 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00078,2026-03-01 00:00:00,2,1,5,1.04,0,Contoso Ltd,Finance,APAC,0,0,0,0,1,1
P00078,2026-03-08 00:00:00,2,1,5,0.63,0,Contoso Ltd,Finance,APAC,0,1,0,0,0,1
P00078,2026-03-15 00:00:00,5,2,5,1.43,0,Contoso Ltd,Finance,APAC,2,1,0,2,0,0
P00078,2026-03-22 00:00:00,4,1,5,0.87,1,Contoso Ltd,Finance,APAC,1,2,0,1,0,0
P00078,2026-03-29 00:00:00,4,1,5,0.92,0,Contoso Ltd,Finance,APAC,1,1,0,1,0,1
P00078,2026-04-05 00:00:00,8,2,5,1.42,0,Contoso Ltd,Finance,APAC,1,3,0,2,0,2
P00078,2026-04-12 00:00:00,7,2,5,1.45,1,Contoso Ltd,Finance,APAC,2,2,1,1,1,0
P00078,2026-04-19 00:00:00,5,2,5,0.99,0,Contoso Ltd,Finance,APAC,1,2,1,1,0,0
P00078,2026-04-26 00:00:00,5,1,5,1.08,0,Contoso Ltd,Finance,APAC,1,1,2,1,0,0
P00078,2026-05-03 00:00:00,7,2,5,1.65,1,Contoso Ltd,Finance,APAC,2,3,1,1,0,0
P00078,2026-05-10 00:00:00,8,2,5,1.07,1,Contoso Ltd,Finance,APAC,2,3,1,2,0,0
P00078,2026-05-17 00:00:00,12,3,5,2.85,1,Contoso Ltd,Finance,APAC,3,3,1,3,1,1
P00078,2026-05-24 00:00:00,9,2,5,2.19,1,Contoso Ltd,Finance,APAC,2,2,1,2,0,2
P00078,2026-05-31 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,APAC,0,0,0,0,0,0
P00079,2026-03-01 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,APAC,0,0,0,0,0,0
P00079,2026-03-08 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,APAC,0,0,0,0,0,0
P00079,2026-03-15 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,APAC,0,0,0,0,0,0
P00079,2026-03-22 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,APAC,0,0,0,0,0,0
P00079,2026-03-29 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,APAC,0,0,0,0,0,0
P00079,2026-04-05 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,APAC,0,0,0,0,0,0
P00079,2026-04-12 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,APAC,0,0,0,0,0,0
P00079,2026-04-19 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,APAC,0,0,0,0,0,0
P00079,2026-04-26 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,APAC,0,0,0,0,0,0
P00079,2026-05-03 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,APAC,0,0,0,0,0,0
P00079,2026-05-10 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,APAC,0,0,0,0,0,0
P00079,2026-05-17 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,APAC,0,0,0,0,0,0
P00079,2026-05-24 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,APAC,0,0,0,0,0,0
P00079,2026-05-31 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,APAC,0,0,0,0,0,0
P00080,2026-03-01 00:00:00,2,1,5,1.1,0,Contoso Ltd,Customer Success,LATAM,1,0,0,0,0,1
P00080,2026-03-08 00:00:00,5,1,5,1.27,1,Contoso Ltd,Customer Success,LATAM,1,2,0,2,0,0
P00080,2026-03-15 00:00:00,2,1,5,1.48,0,Contoso Ltd,Customer Success,LATAM,2,0,0,0,0,0
P00080,2026-03-22 00:00:00,2,1,5,0.75,1,Contoso Ltd,Customer Success,LATAM,1,0,0,0,0,1
P00080,2026-03-29 00:00:00,5,1,5,1.23,1,Contoso Ltd,Customer Success,LATAM,1,0,0,1,1,2
P00080,2026-04-05 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,LATAM,0,0,0,0,0,0
P00080,2026-04-12 00:00:00,6,2,5,1.3,1,Contoso Ltd,Customer Success,LATAM,1,2,0,1,1,1
P00080,2026-04-19 00:00:00,8,2,5,1.87,1,Contoso Ltd,Customer Success,LATAM,3,3,1,1,0,0
P00080,2026-04-26 00:00:00,4,1,5,1.53,0,Contoso Ltd,Customer Success,LATAM,1,0,0,0,0,3
P00080,2026-05-03 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,LATAM,0,0,0,0,0,0
P00080,2026-05-10 00:00:00,5,1,5,0.87,0,Contoso Ltd,Customer Success,LATAM,1,1,0,1,0,2
P00080,2026-05-17 00:00:00,7,2,5,1.6,1,Contoso Ltd,Customer Success,LATAM,2,1,1,2,1,0
P00080,2026-05-24 00:00:00,12,3,5,1.86,1,Contoso Ltd,Customer Success,LATAM,4,3,0,3,1,1
P00080,2026-05-31 00:00:00,10,2,5,2.61,1,Contoso Ltd,Customer Success,LATAM,3,3,0,2,1,1
P00081,2026-03-01 00:00:00,7,2,5,0.9,0,Contoso Ltd,Engineering,EMEA,2,0,1,2,2,0
P00081,2026-03-08 00:00:00,8,2,5,1.6,0,Contoso Ltd,Engineering,EMEA,1,0,1,2,1,3
P00081,2026-03-15 00:00:00,16,4,5,2.13,2,Contoso Ltd,Engineering,EMEA,2,2,2,4,4,2
P00081,2026-03-22 00:00:00,4,1,5,0.98,0,Contoso Ltd,Engineering,EMEA,1,0,0,1,0,2
P00081,2026-03-29 00:00:00,14,4,5,1.97,1,Contoso Ltd,Engineering,EMEA,1,1,0,2,3,7
P00081,2026-04-05 00:00:00,11,3,5,1.65,1,Contoso Ltd,Engineering,EMEA,2,1,1,2,3,2
P00081,2026-04-12 00:00:00,13,3,5,1.88,1,Contoso Ltd,Engineering,EMEA,1,2,0,3,4,3
P00081,2026-04-19 00:00:00,15,4,5,2.15,1,Contoso Ltd,Engineering,EMEA,3,3,1,4,3,1
P00081,2026-04-26 00:00:00,13,3,5,2.38,1,Contoso Ltd,Engineering,EMEA,2,2,2,3,4,0
P00081,2026-05-03 00:00:00,12,3,5,2.08,2,Contoso Ltd,Engineering,EMEA,3,1,0,3,3,2
P00081,2026-05-10 00:00:00,20,5,5,3.43,1,Contoso Ltd,Engineering,EMEA,3,2,2,6,5,2
P00081,2026-05-17 00:00:00,19,5,5,2.9,2,Contoso Ltd,Engineering,EMEA,2,2,1,4,5,5
P00081,2026-05-24 00:00:00,17,4,5,3.35,1,Contoso Ltd,Engineering,EMEA,2,2,2,5,4,2
P00081,2026-05-31 00:00:00,17,5,5,2.07,1,Contoso Ltd,Engineering,EMEA,3,2,2,4,4,2
P00082,2026-03-01 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,North America,0,0,0,0,0,0
P00082,2026-03-08 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,North America,0,0,0,0,0,0
P00082,2026-03-15 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,North America,0,0,0,0,0,0
P00082,2026-03-22 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,North America,0,0,0,0,0,0
P00082,2026-03-29 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,North America,0,0,0,0,0,0
P00082,2026-04-05 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,North America,0,0,0,0,0,0
P00082,2026-04-12 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,North America,0,0,0,0,0,0
P00082,2026-04-19 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,North America,0,0,0,0,0,0
P00082,2026-04-26 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,North America,0,0,0,0,0,0
P00082,2026-05-03 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,North America,0,0,0,0,0,0
P00082,2026-05-10 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,North America,0,0,0,0,0,0
P00082,2026-05-17 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,North America,0,0,0,0,0,0
P00082,2026-05-24 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,North America,0,0,0,0,0,0
P00082,2026-05-31 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,North America,0,0,0,0,0,0
P00083,2026-03-01 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,North America,0,0,0,0,0,0
P00083,2026-03-08 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,North America,0,0,0,0,0,0
P00083,2026-03-15 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,North America,0,0,0,0,0,0
P00083,2026-03-22 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,North America,0,0,0,0,0,0
P00083,2026-03-29 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,North America,0,0,0,0,0,0
P00083,2026-04-05 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,North America,0,0,0,0,0,0
P00083,2026-04-12 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,North America,0,0,0,0,0,0
P00083,2026-04-19 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,North America,0,0,0,0,0,0
P00083,2026-04-26 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,North America,0,0,0,0,0,0
P00083,2026-05-03 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,North America,0,0,0,0,0,0
P00083,2026-05-10 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,North America,0,0,0,0,0,0
P00083,2026-05-17 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,North America,0,0,0,0,0,0
P00083,2026-05-24 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,North America,0,0,0,0,0,0
